RWS_DAU_10,RWS_10,DS_10,GS_10,SD_10,FF_10,DD_10,PP_10,TT_10,TM5_10,RF_10,load
31,0.07,25.2,25.2,0.0,43.8,1450,5976.7,59.7,55.7,509.7,561.6004902250606
6,0.0,11.0,11.0,0.0,43.1,1450,5974.4,62.0,57.0,471.79999999999995,469.19827735010216
11,0.0,6.0,6.0,0.0,43.7,1470,5972.4,62.9,57.2,449.09999999999997,722.9261130997597
10,0.0,1.5,1.5,0.0,46.3,1450,5971.0,60.3,55.7,462.1,505.5075899251731
0,0.0,0.0,0.0,0.0,44.1,1410,5968.0,62.5,57.4,420.7,277.55665130007367
0,0.0,0.0,0.0,0.0,48.4,1440,5967.5,63.4,58.2,403.7,464.61459654983605
0,0.0,0.0,0.0,0.0,45.0,1420,5966.5,62.9,57.4,403.7,318.44993484980904
0,0.0,0.0,0.0,0.0,48.1,1440,5965.3,63.699999999999996,58.4,390.8,297.07362017509774
0,0.0,0.0,0.0,0.0,43.4,1380,5961.6,63.3,57.4,386.8,441.4935693751542
0,0.0,0.0,0.0,0.0,43.6,1320,5957.0,62.7,57.1,392.1,296.68575857471035
0,0.0,0.0,0.0,0.0,44.3,1330,5952.5,63.6,58.099999999999994,387.6,265.9344816252084
0,0.0,0.0,0.0,0.0,41.2,1320,5948.5,63.5,58.1,390.4,224.51739732500155
0,0.0,0.0,0.0,0.0,45.5,1290,5943.5,62.9,57.5,395.1,202.17464950005117
0,0.0,0.0,0.0,0.0,48.1,1270,5937.7,61.9,53.4,392.8,194.9540862748617
0,0.0,0.0,0.0,0.0,43.9,1270,5934.9,60.7,52.6,397.0,190.5069521751838
0,0.0,0.0,0.0,0.0,53.900000000000006,1260,5930.6,62.0,55.8,392.5,192.39399487497593
0,0.0,0.0,0.0,0.0,44.199999999999996,1290,5930.7,61.5,56.400000000000006,394.0,207.64006752503377
41,0.0,2.8,2.8,0.0,45.0,1380,5932.5,57.6,52.3,432.9,234.92902337471804
58,0.08,11.2,11.2,0.0,37.2,1350,5935.2,53.9,47.6,473.7,505.37154432510056
59,0.04,22.6,22.6,0.0,46.8,1400,5937.2,54.199999999999996,48.3,469.09999999999997,330.31976877541047
59,1.23,54.2,54.2,0.0,46.0,1680,5947.4,35.1,37.5,528.1,330.2995246998248
2,0.0,100.9,101.8,0.0,36.2,1580,5950.9,41.0,46.7,492.2,275.3521046500392
0,0.0,95.7,95.9,0.0,41.3,1570,5954.5,45.6,50.8,449.2,269.6000103246658
13,0.0,72.5,72.5,0.0,37.9,1510,5955.8,45.9,48.900000000000006,431.4,247.15992677519665
15,0.71,52.8,120.8,0.484,39.3,1630,5959.6,42.0,49.8,498.0,388.53785329987977
22,0.06,33.9,54.0,0.266,43.4,1650,5965.6,40.0,38.5,444.6,1018.7525642751607
0,0.0,31.7,57.3,0.43300000000000005,43.1,1570,5970.4,40.5,42.2,421.1,592.3669588249536
0,0.0,14.4,41.0,0.918,30.7,1540,5974.9,39.7,39.9,429.2,467.0550838498568
0,0.0,2.4,4.0,0.2,28.099999999999998,1530,5979.2,37.2,28.6,427.8,825.1926015751676
0,0.0,0.0,0.0,0.0,28.2,1490,5982.9,35.6,25.6,424.3,452.18331112502574
0,0.0,0.0,0.0,0.0,26.5,1560,5986.6,32.5,22.0,425.0,551.2467663499759
0,0.0,0.0,0.0,0.0,24.5,1480,5990.4,30.0,19.6,429.0,531.0382141999523
0,0.0,0.0,0.0,0.0,27.3,1470,5993.6,29.1,18.9,428.4,285.99345349991245
0,0.0,0.0,0.0,0.0,37.5,1440,5996.4,28.700000000000003,19.0,421.8,288.4319619253116
0,0.0,0.0,0.0,0.0,41.4,1440,5998.2,27.2,18.3,430.5,336.89335207478143
0,0.0,0.0,0.0,0.0,47.5,1440,5999.9,24.7,17.6,440.9,277.8107119248997
0,0.0,0.0,0.0,0.0,48.3,1450,5999.8,24.4,19.5,451.0,297.0896443752335
25,0.0,0.0,0.0,0.0,47.8,1500,6001.7,23.8,19.4,468.3,192.64893092497434
17,0.0,0.0,0.0,0.0,43.5,1490,6003.8,24.4,22.0,477.4,186.30502282488203
9,0.0,0.0,0.0,0.0,41.4,1460,6007.8,22.3,19.6,487.5,183.10518950013915
2,0.0,0.1,0.1,0.0,38.9,1460,6012.4,20.8,18.6,501.9,230.4165964749811
7,0.0,10.3,10.6,0.0,40.3,1450,6016.2,23.1,22.1,503.7,219.08198172499704
0,0.0,20.6,20.8,0.0,33.9,1540,6021.3,28.1,28.5,482.3,311.5518191998488
22,0.0,30.1,30.2,0.0,44.7,1600,6025.3,31.6,31.1,459.2,306.25180719999867
0,0.0,89.1,109.9,0.266,53.0,1600,6029.2,38.3,46.4,426.7,268.3778015001789
15,0.71,70.2,99.9,0.28400000000000003,54.2,1620,6033.400000000001,33.1,41.0,442.9,246.8009115496838
0,0.0,92.8,137.9,0.43400000000000005,46.0,1610,6038.0,33.2,39.8,464.0,329.74354075042777
18,0.0,77.3,117.39999999999999,0.35000000000000003,43.599999999999994,1570,6040.0,37.8,44.8,422.4,254.4093936248825
10,1.46,62.3,122.6,0.668,42.2,1660,6043.0,32.8,43.2,483.29999999999995,437.4021710249846
6,0.0,51.6,93.2,0.449,55.699999999999996,1650,6044.4,43.3,46.7,396.1,267.8551794249412
7,0.19,33.1,45.2,0.267,52.0,1670,6050.6,32.5,30.7,448.0,323.8925027251011
0,0.0,19.2,40.4,0.901,43.0,1630,6056.1,34.0,32.3,429.6,361.4751803750661
0,0.0,3.6,4.8999999999999995,0.184,29.200000000000003,1600,6060.8,29.9,21.5,449.1,838.7136457498342
0,0.0,0.0,0.0,0.0,26.3,1600,6066.7,26.4,16.8,444.7,989.0575288002309
1,0.0,0.0,0.0,0.0,32.6,1670,6072.5,26.0,18.8,448.79999999999995,807.827973124773
0,0.0,0.0,0.0,0.0,37.0,1680,6076.8,23.9,16.7,459.6,536.1873651748394
0,0.0,0.0,0.0,0.0,23.6,1580,6081.4,19.1,10.6,492.5,648.9791698501504
0,0.0,0.0,0.0,0.0,23.2,1610,6083.8,15.3,6.5,500.5,571.3833290749616
0,0.0,0.0,0.0,0.0,23.2,1580,6085.6,14.6,6.2,502.7,368.4321642499523
0,0.0,0.0,0.0,0.0,25.1,1610,6089.1,16.3,8.8,504.2,206.67918907486154
0,0.0,0.0,0.0,0.0,24.2,1640,6091.8,14.8,7.8,514.2,179.150431500403
0,0.0,0.0,0.0,0.0,29.2,1630,6093.7,14.600000000000001,8.9,527.1,189.642230924704
0,0.0,0.0,0.0,0.0,20.6,1600,6096.8,10.6,1.4,539.8,179.23967527522643
0,0.0,0.0,0.0,0.0,18.4,1600,6100.6,8.8,1.9000000000000001,547.1,382.426405449763
0,0.0,0.6,0.6,0.0,19.9,1590,6102.9,9.6,2.7,542.0,228.63310594985336
0,0.0,13.7,18.3,0.2,15.2,1540,6107.2,9.2,5.5,537.9,302.82523097503116
0,0.0,27.2,80.4,1.002,21.299999999999997,1550,6111.6,18.4,26.1,506.8,244.11850565010667
0,0.0,42.2,126.9,0.935,29.4,1620,6115.3,30.1,43.2,474.6,279.5874024501753
0,0.0,85.0,104.4,0.234,35.0,1710,6117.8,37.0,47.6,441.5,269.64227239994875
0,0.0,81.0,136.5,0.383,36.5,1740,6119.6,41.1,54.2,407.1,327.58654229974104
0,0.0,82.0,98.0,0.133,36.0,1720,6120.7,43.6,52.9,376.8,228.8332786501425
0,0.0,80.0,109.6,0.266,37.4,1770,6122.0,47.599999999999994,59.2,351.7,237.556432350004
0,0.0,73.7,118.2,0.367,35.5,1720,6122.3,49.5,60.5,324.0,281.2984980501765
0,0.0,67.2,109.7,0.48300000000000004,32.5,1750,6124.0,49.800000000000004,57.5,331.3,256.8369382998126
0,0.0,32.4,32.6,0.0,27.8,1690,6125.0,48.0,48.5,337.7,271.29192170002597
0,0.0,19.5,20.7,0.1,22.5,1680,6126.6,47.2,44.8,343.1,270.0120550501592
0,0.0,5.6,7.2,0.217,18.7,1650,6129.9,39.6,24.8,350.7,432.39395517488765
0,0.0,0.0,0.0,0.0,10.0,1510,6132.8,32.2,-0.4000000000000001,373.0,972.8864209999128
0,0.0,0.0,0.0,0.0,6.800000000000001,1430,6136.5,20.3,-11.600000000000001,423.5,559.7295638250441
0,0.0,0.0,0.0,0.0,5.9,1440,6139.8,14.8,-16.5,452.6,455.0645585501055
0,0.0,0.0,0.0,0.0,4.6,1600,6142.7,6.8,-20.0,495.6,342.3836786749061
0,0.0,0.0,0.0,0.0,2.8,1350,6143.5,7.300000000000001,-21.7,492.5,381.16381147517563
0,0.0,0.0,0.0,0.0,4.2,1100,6144.4,6.0,-22.3,495.3,294.1044192250499
0,0.0,0.0,0.0,0.0,7.6,970,6144.7,5.8,-22.1,484.4,379.50194009965776
0,0.0,0.0,0.0,0.0,4.2,960,6143.4,2.8000000000000003,-21.2,499.6,184.9359300501871
0,0.0,0.0,0.0,0.0,4.1,1140,6143.4,-0.10000000000000003,-22.0,520.8,179.99170817492399
0,0.0,0.0,0.0,0.0,8.8,1020,6142.9,-1.4,-23.8,520.7,178.85459757482604
0,0.0,0.0,0.0,0.0,10.0,1040,6143.4,2.1,-23.7,516.4,186.84235565009965
0,0.0,1.1,1.1,0.0,10.4,1040,6145.7,4.1,-22.0,508.8,181.29656112535002
0,0.0,14.4,29.1,0.8350000000000001,12.9,1120,6147.799999999999,8.3,1.8000000000000003,472.09999999999997,308.32094297480205
0,0.0,22.7,82.0,1.002,16.5,1290,6149.2,33.4,36.0,429.9,271.26966219992676
0,0.0,34.1,129.9,1.002,25.7,1390,6151.9,49.3,58.8,393.0,400.89697967491105
0,0.0,50.8,159.6,1.002,29.7,1430,6152.3,56.7,71.0,367.4,354.29216880029895
0,0.0,108.6,155.2,0.4,32.5,1480,6152.0,63.7,76.2,356.8,291.79965459977063
0,0.0,102.3,102.4,0.0,31.1,1510,6154.0,65.0,72.7,359.3,268.8801390999342
0,0.0,72.3,72.3,0.0,31.0,1470,6154.799999999999,67.7,72.0,356.0,253.40522600023942
0,0.0,66.4,66.5,0.0,29.2,1470,6154.5,69.2,72.3,354.6,234.1242550999707
9,0.0,51.8,51.8,0.0,29.5,1520,6154.0,69.0,70.1,355.0,239.7294046749603
2,0.0,41.5,41.6,0.0,27.1,1510,6152.5,69.3,69.5,357.3,456.7612103998326
0,0.0,8.7,8.7,0.0,19.4,1520,6153.299999999999,67.3,63.9,379.59999999999997,433.78384850004153
0,0.0,1.5,1.5,0.0,18.0,1500,6153.9,65.2,59.4,399.2,692.8316631500306
0,0.0,0.0,0.0,0.0,15.9,1580,6156.5,60.0,50.9,429.2,792.0888294749486
0,0.0,0.0,0.0,0.0,18.6,1560,6158.2,59.5,54.6,437.2,453.44051880007873
0,0.0,0.0,0.0,0.0,14.3,1570,6159.299999999999,58.5,53.8,451.9,708.7384517248265
0,0.0,0.0,0.0,0.0,11.9,1490,6160.5,57.6,52.8,457.2,500.88261212513856
0,0.0,0.0,0.0,0.0,13.5,1550,6161.4,56.7,52.800000000000004,465.5,385.48439860002725
0,0.0,0.0,0.0,0.0,14.1,1580,6162.2,55.900000000000006,52.4,479.7,286.41809540010826
0,0.0,0.0,0.0,0.0,10.7,1470,6162.7,55.6,51.4,503.7,213.83512042484625
0,0.0,0.0,0.0,0.0,9.6,1390,6161.2,54.8,50.300000000000004,517.8,180.7911399500594
0,0.0,0.0,0.0,0.0,13.3,1350,6158.4,55.199999999999996,51.3,505.8,178.82946282509215
0,0.0,0.0,0.0,0.0,13.4,1470,6158.5,57.6,53.6,494.3,180.6370583250325
0,0.0,0.0,0.0,0.0,7.9,1400,6159.599999999999,55.0,49.9,505.3,176.23402252479508
0,0.0,0.2,0.2,0.0,11.299999999999999,1330,6160.4,55.3,50.8,503.9,171.1394619749453
0,0.0,7.3,7.3,0.0,11.3,1320,6161.5,57.7,55.0,491.8,301.04108300022835
0,0.0,25.1,25.1,0.0,15.7,1400,6162.4,61.9,62.2,476.5,718.3203235748862
0,0.0,40.8,40.8,0.0,17.3,1460,6163.799999999999,65.1,67.7,459.9,552.1672674999248
0,0.0,56.1,56.1,0.0,23.1,1450,6164.3,67.39999999999999,72.1,453.6,547.6007337250049
0,0.0,71.5,71.5,0.0,27.3,1600,6164.700000000001,69.4,75.4,441.5,759.4194202000039
0,0.0,112.1,181.8,0.766,28.7,1690,6163.2,76.6,97.1,411.6,697.9456981253518
0,0.0,96.4,177.8,0.8340000000000001,27.4,1730,6160.900000000001,82.9,101.5,392.9,736.3076632996124
0,0.0,81.6,171.1,0.9680000000000001,23.4,1770,6158.5,86.4,104.9,378.2,324.70373170011135
0,0.0,59.5,133.3,1.002,20.7,1740,6154.4,87.4,103.1,378.2,340.64453617511936
0,0.0,42.7,91.0,1.002,21.1,1730,6153.7,87.8,97.2,378.5,301.16756967475993
0,0.0,26.799999999999997,40.4,0.751,18.5,2040,6153.9,81.8,81.2,405.0,320.96721312535664
0,0.0,4.5,5.1,0.0,9.299999999999999,750,6153.5,71.8,49.4,448.2,630.13034674978
0,0.0,0.0,0.0,0.0,8.5,100,6154.8,58.2,30.9,502.2,538.2575030999417
0,0.0,0.0,0.0,0.0,4.8,760,6157.0,50.7,24.5,546.0,509.92139395003704
0,0.0,0.0,0.0,0.0,2.9,1330,6156.7,45.4,20.2,565.7,902.2713876749148
0,0.0,0.0,0.0,0.0,3.5,530,6157.4,39.7,16.0,584.4,689.9621063001289
0,0.0,0.0,0.0,0.0,3.3,580,6158.6,36.5,13.3,584.6,356.11044947486886
0,0.0,0.0,0.0,0.0,4.1000000000000005,450,6157.0,32.9,14.8,585.0,392.9138282749701
0,0.0,0.0,0.0,0.0,5.0,450,6155.9,30.4,10.4,588.2,360.3646920252853
0,0.0,0.0,0.0,0.0,5.3,510,6155.1,24.7,8.0,589.1,206.3677355250203
0,0.0,0.0,0.0,0.0,6.5,320,6153.799999999999,20.4,9.3,594.4,182.63182497480528
0,0.0,0.0,0.0,0.0,8.7,390,6152.3,14.5,9.4,596.0,202.1980516500431
0,0.0,0.0,0.0,0.0,9.8,470,6151.7,13.4,11.6,597.9,180.07882167509567
0,0.0,0.8999999999999999,0.8999999999999999,0.0,11.7,410,6153.4,15.3,14.7,599.0,182.99132669986275
0,0.0,14.3,14.3,0.0,8.3,510,6155.7,18.8,21.2,600.0,254.78006307520195
0,0.0,48.8,49.3,0.0,11.0,620,6155.9,30.2,36.6,599.1,333.4774844749117
0,0.0,81.0,107.8,0.484,14.6,570,6154.700000000001,41.4,55.8,591.0,295.9655718749726
0,0.0,63.1,164.4,1.002,21.1,480,6152.2,58.2,83.9,526.9,327.84447152496887
0,0.0,54.5,193.7,1.002,20.2,650,6148.8,82.6,105.2,422.0,275.3018977748806
0,0.0,54.5,204.1,1.002,22.6,740,6144.6,93.7,115.1,362.7,289.4825732502395
0,0.0,52.7,199.5,1.002,23.3,800,6139.4,101.9,120.6,345.6,486.30559544966417
0,0.0,47.4,179.8,1.002,21.8,780,6134.2,104.9,123.2,323.5,302.901049500434
0,0.0,41.0,140.5,1.002,23.0,730,6130.0,109.5,124.1,307.2,390.2619595247356
0,0.0,34.7,95.3,1.002,22.5,740,6125.8,108.4,116.8,317.5,483.61486065002146
0,0.0,22.7,46.1,1.002,23.5,730,6122.2,104.9,102.3,338.2,424.46656945020294
0,0.0,5.4,6.8,0.15000000000000002,21.3,720,6120.0,97.5,83.5,387.2,641.9076106246276
0,0.0,0.0,0.0,0.0,15.6,700,6118.6,89.1,65.3,424.3,604.9736961002734
0,0.0,0.0,0.0,0.0,16.2,780,6118.7,82.4,56.5,443.1,480.70648742481103
0,0.0,0.0,0.0,0.0,9.5,520,6118.6,71.4,43.5,472.4,357.3492710000604
0,0.0,0.0,0.0,0.0,8.9,610,6117.4,64.4,40.1,494.9,427.8507910998426
0,0.0,0.0,0.0,0.0,6.1,760,6114.7,62.6,34.2,493.29999999999995,425.526868400311
0,0.0,0.0,0.0,0.0,13.1,1010,6111.6,67.4,32.4,459.1,269.03253709991736
0,0.0,0.0,0.0,0.0,11.899999999999999,1100,6109.5,66.2,32.0,457.0,195.92560125008137
0,0.0,0.0,0.0,0.0,13.7,1060,6108.1,58.4,23.6,488.9,186.7103275498889
0,0.0,0.0,0.0,0.0,11.1,1320,6107.8,44.9,14.1,520.6,184.6342335499
0,0.0,0.0,0.0,0.0,19.8,1710,6110.6,38.0,18.0,545.0,178.8706533999684
0,0.0,0.0,0.0,0.0,25.7,1760,6114.0,40.8,36.0,567.5,452.26667722508273
0,0.0,0.4,0.4,0.0,31.0,1800,6118.0,36.9,37.2,593.4,181.65526710001217
0,0.0,8.8,8.8,0.0,30.6,1730,6122.3,33.6,34.7,582.1,198.45335700011873
0,0.0,17.3,17.3,0.0,33.4,1760,6125.8,35.8,37.7,565.4,247.3012402999185
0,0.0,25.8,25.8,0.0,30.2,1720,6128.6,37.7,40.7,548.1,908.2314309998478
0,0.0,37.4,37.4,0.0,27.1,1760,6130.4,40.0,44.7,537.9,622.4213723001523
0,0.0,79.6,79.6,0.0,24.1,1710,6132.3,45.400000000000006,56.2,510.6,731.9247353250089
0,0.0,114.9,116.5,0.017,19.3,1650,6133.7,52.7,68.7,484.2,516.2594777500258
0,0.0,119.5,133.2,0.233,19.6,1580,6133.8,59.0,76.4,475.0,485.8711842751402
0,0.0,111.80000000000001,118.6,0.134,19.6,1630,6132.900000000001,64.1,78.7,448.4,344.18683129962324
0,0.0,35.8,35.9,0.0,19.5,1670,6133.0,66.2,69.8,452.8,284.7736873251844
18,0.0,14.299999999999999,14.299999999999999,0.0,21.6,1820,6134.0,65.0,64.4,466.3,280.26882127491575
12,0.0,6.5,6.5,0.0,23.7,1910,6135.8,59.5,58.099999999999994,512.8,368.9736584001364
4,0.0,0.5,0.5,0.0,20.2,1970,6137.6,55.199999999999996,53.400000000000006,521.7,491.82332097501535
0,0.0,0.0,0.0,0.0,16.6,2060,6139.7,51.3,44.9,509.7,762.5000817999419
0,0.0,0.0,0.0,0.0,16.1,1970,6142.2,42.2,30.1,520.5,474.93083175007166
0,0.0,0.0,0.0,0.0,18.6,1980,6143.7,37.8,25.9,511.8,497.2691505499822
0,0.0,0.0,0.0,0.0,15.1,2040,6143.5,29.9,15.0,521.1,642.0532665001415
0,0.0,0.0,0.0,0.0,12.8,1930,6143.099999999999,21.4,1.1,546.5,523.7864193246648
0,0.0,0.0,0.0,0.0,6.800000000000001,1960,6141.6,15.8,-9.5,562.3,301.9350792250177
0,0.0,0.0,0.0,0.0,6.800000000000001,1700,6140.6,10.3,-12.0,581.4,239.84890112501455
0,0.0,0.0,0.0,0.0,4.1,1440,6139.0,2.4,-16.9,586.0,189.77356099998107
0,0.0,0.0,0.0,0.0,6.4,1700,6137.099999999999,-3.4,-20.7,585.8,178.41078845020743
0,0.0,0.0,0.0,0.0,4.3,1530,6135.5,-6.1000000000000005,-18.0,589.7,183.30139572483944
0,0.0,0.0,0.0,0.0,3.6,1750,6134.0,-0.9,-2.0,595.0,184.1494114498229
0,0.0,1.1,1.1,0.0,4.6,510,6132.5,5.4,5.9,594.0,191.56631830014675
0,0.0,21.299999999999997,21.4,0.0,3.6,530,6130.3,10.3,14.700000000000001,592.1,215.7412963250917
0,0.0,50.1,50.3,0.0,3.7,1080,6129.1,15.3,24.5,588.9,278.1835481500818
0,0.0,72.1,72.7,0.0,9.2,350,6128.7,19.2,36.5,576.2,316.0046243248755
0,0.0,96.9,136.2,0.43400000000000005,7.4,970,6124.9,29.3,57.099999999999994,510.8,417.0287794500209
0,0.0,115.8,172.6,0.7170000000000001,8.5,1320,6120.2,40.4,65.2,444.0,400.77783362485746
0,0.0,128.1,159.8,0.434,10.2,1310,6116.2,47.5,71.0,385.5,664.1235317002266
0,0.0,130.2,134.5,0.05,15.5,1610,6111.8,51.0,67.8,362.6,592.6541635500369
0,0.0,92.9,122.8,0.25,22.0,1810,6107.5,52.199999999999996,66.3,300.4,541.6893832000935
0,0.0,31.2,157.6,1.002,24.0,1880,6103.8,57.2,75.4,289.7,770.0207933495448
0,0.0,24.6,107.7,1.002,27.4,1850,6100.1,57.0,69.4,276.0,483.87912427520496
0,0.0,17.2,56.5,1.002,23.5,1850,6097.3,54.0,56.0,283.5,307.69590180000216
0,0.0,5.1,9.4,0.384,17.599999999999998,1670,6095.099999999999,42.1,23.9,330.5,671.8995233248106
0,0.0,0.0,0.0,0.0,12.6,1500,6093.6,39.2,15.6,339.6,670.9001011252834
0,0.0,0.0,0.0,0.0,14.0,1580,6091.0,28.8,11.0,389.1,378.6952690751943
0,0.0,0.0,0.0,0.0,13.0,1590,6087.8,33.8,26.6,411.3,457.36489742486674
0,0.0,0.0,0.0,0.0,16.1,1570,6083.7,31.6,18.4,426.29999999999995,352.9781742747955
0,0.0,0.0,0.0,0.0,23.1,1620,6080.3,31.7,24.1,437.2,314.4454593500538
0,0.0,0.0,0.0,0.0,26.8,1590,6074.7,28.7,19.2,437.7,345.1230422750481
0,0.0,0.0,0.0,0.0,24.6,1470,6067.1,24.7,16.1,453.1,310.43239607490113
0,0.0,0.0,0.0,0.0,31.8,1440,6058.3,27.7,23.2,432.8,201.62947330024366
40,0.24,0.0,0.0,0.0,35.3,1500,6051.3,27.3,21.3,457.2,177.30429904995017
49,0.49,0.0,0.0,0.0,41.5,1530,6044.5,25.2,20.3,492.3,183.4275556999782
41,0.13,0.0,0.0,0.0,42.5,1690,6045.6,24.2,20.6,531.6,174.54488557487448
33,0.08,1.4,1.4,0.0,42.1,1670,6047.5,22.2,18.6,531.9,180.69234467509406
7,0.0,20.4,31.5,0.467,37.0,1620,6046.8,23.6,22.7,512.7,492.2010402000862
31,0.17,42.0,55.7,0.28300000000000003,40.1,1590,6046.6,25.1,26.5,508.8,418.68428522471356
46,0.43,34.3,34.3,0.0,32.9,1610,6046.2,24.4,25.2,526.3,308.8286975752791
29,0.21,58.0,58.1,0.0,48.6,1660,6047.1,27.5,30.0,520.0,423.39674344987066
53,0.42,65.0,65.1,0.0,44.8,1760,6050.4,29.6,32.6,524.4,310.5900338750299
0,0.0,85.0,98.2,0.1,36.5,1910,6054.4,35.2,42.4,501.7,346.4146226249054
10,0.06,60.099999999999994,143.7,0.502,33.3,2030,6057.8,41.5,54.2,446.5,305.0364491749061
16,1.5299999999999998,50.5,139.2,0.634,33.4,1940,6060.8,39.6,47.6,447.5,322.938447500064
21,1.12,39.7,42.3,0.034,38.3,1970,6067.8,34.1,35.9,474.9,274.62682722506287
0,0.0,51.0,75.4,0.384,29.099999999999998,1890,6072.5,35.5,42.6,498.40000000000003,595.2648121002537
17,0.0,33.6,49.6,0.5,30.6,1870,6077.9,40.0,42.3,463.1,753.7360992748459
3,0.0,3.4,3.5,0.017,22.4,1850,6085.5,34.7,29.4,487.2,578.3615952497596
0,0.0,0.0,0.0,0.0,20.4,1760,6092.9,30.3,25.0,504.3,592.9919040503362
0,0.0,0.0,0.0,0.0,17.9,1680,6098.7,27.3,20.6,534.8,513.4158276747481
0,0.0,0.0,0.0,0.0,23.6,1780,6105.3,27.9,21.8,536.4,507.4756822001231
0,0.0,0.0,0.0,0.0,20.6,1780,6110.5,19.5,7.3,558.1,458.9519028997413
0,0.0,0.0,0.0,0.0,23.6,1760,6114.7,14.5,4.5,575.1,364.0982481502701
0,0.0,0.0,0.0,0.0,22.6,1710,6117.2,17.5,11.4,581.0,340.5122670001501
0,0.0,0.0,0.0,0.0,21.7,1680,6118.8,16.1,8.8,582.3,210.0061147746996
0,0.0,0.0,0.0,0.0,24.1,1670,6120.4,16.7,12.8,578.3,215.12992292520016
0,0.0,0.0,0.0,0.0,27.3,1670,6121.4,20.0,17.3,559.3,187.30931890010518
0,0.0,0.0,0.0,0.0,28.5,1670,6120.900000000001,22.0,17.9,532.5,178.88357459969455
0,0.0,0.0,0.0,0.0,33.2,1670,6120.7,23.0,20.0,514.7,186.8001800750105
0,0.0,1.3,1.3,0.0,24.7,1620,6120.900000000001,23.8,21.2,495.6,176.71629677508324
21,0.0,17.799999999999997,17.799999999999997,0.0,25.2,1610,6120.9,25.8,24.9,487.1,230.50939805020192
15,0.0,54.0,67.6,0.21700000000000003,38.1,1660,6121.8,30.2,34.4,491.2,281.18855324996133
17,0.0,81.6,84.6,0.034,47.1,1680,6122.3,35.9,41.2,470.3,392.67185384966274
0,0.0,81.3,118.6,0.35000000000000003,47.4,1680,6119.9,42.3,51.3,438.5,379.60758752495826
9,0.0,71.1,76.0,0.05,52.4,1690,6118.0,43.4,49.2,434.20000000000005,337.80764610042945
0,0.0,109.7,124.9,0.167,50.7,1700,6117.3,48.3,59.800000000000004,431.0,301.09151727475563
0,0.0,88.4,91.2,0.033,52.2,1680,6116.3,48.4,55.2,432.0,353.67213844980915
25,0.0,49.8,49.8,0.0,46.1,1830,6118.0,42.5,43.1,476.7,843.8248364250851
13,0.0,63.3,63.3,0.0,46.8,1800,6119.099999999999,43.5,46.5,473.2,634.1413369251823
0,0.0,37.6,37.6,0.0,47.9,1850,6120.6,44.7,46.1,455.9,476.1421232999507
20,0.0,16.3,16.3,0.0,39.4,1870,6122.5,42.9,41.7,469.5,354.80964999999253
15,0.0,2.6,2.6,0.0,28.3,1770,6123.1,39.6,35.1,503.9,721.2761658500992
0,0.0,0.0,0.0,0.0,21.5,1660,6125.2,37.7,32.4,517.9,736.7990547499514
0,0.0,0.0,0.0,0.0,25.3,1710,6128.4,36.1,31.6,533.5,453.8841163001164
0,0.0,0.0,0.0,0.0,27.5,1730,6131.1,30.1,22.8,545.6,535.0043964999143
0,0.0,0.0,0.0,0.0,20.3,1670,6133.4,27.3,16.6,553.1,654.5377525500269
0,0.0,0.0,0.0,0.0,17.0,1680,6134.9,21.9,8.2,562.9,437.2498910499585
0,0.0,0.0,0.0,0.0,16.0,1660,6136.7,23.1,6.300000000000001,558.5,674.033037299665
0,0.0,0.0,0.0,0.0,15.3,1640,6137.0,20.3,4.6,560.9,228.7964739000753
0,0.0,0.0,0.0,0.0,11.9,1600,6136.6,18.9,2.3,570.3,211.81237245033878
0,0.0,0.0,0.0,0.0,11.7,1610,6137.6,20.0,14.0,571.4,209.09017324998985
0,0.0,0.0,0.0,0.0,10.799999999999999,1580,6138.2,23.2,18.3,567.4,205.51168019997561
0,0.0,0.0,0.0,0.0,20.5,1680,6139.2,26.8,23.6,567.2,203.2889444498946
0,0.0,1.6,1.6,0.0,25.6,1680,6141.9,28.9,27.0,562.8,201.78509245013709
0,0.0,13.2,13.2,0.0,25.9,1640,6143.5,30.9,30.3,559.2,601.7870443498052
0,0.0,36.0,36.3,0.0,25.9,1610,6144.7,34.6,36.7,537.4,283.2027989500429
0,0.0,88.0,100.2,0.21600000000000003,32.6,1660,6146.5,40.4,51.9,508.4,334.30674249990454
0,0.0,122.69999999999999,157.7,0.434,34.4,1650,6147.8,47.2,64.2,468.90000000000003,338.84206880031763
0,0.0,138.5,148.6,0.133,30.2,1590,6148.799999999999,53.7,67.7,438.7,256.47325177456514
12,0.0,109.4,123.0,0.2,32.1,1620,6148.1,58.599999999999994,70.3,402.4,252.1747810501435
0,0.0,132.6,136.2,0.017,35.7,1610,6147.599999999999,61.2,72.4,370.4,242.3771150749584
0,0.0,106.4,116.8,0.134,35.9,1570,6146.400000000001,63.3,72.4,365.0,243.2618420250773
0,0.0,63.3,63.8,0.0,35.9,1620,6146.5,63.7,67.0,359.5,249.88840587494087
0,0.0,38.9,38.9,0.0,37.4,1640,6146.9,61.3,62.2,378.9,290.5218393499635
0,0.0,19.7,19.7,0.0,35.9,1720,6147.0,59.1,58.1,408.2,437.96341860016213
0,0.0,1.7,1.7,0.0,30.700000000000003,1710,6148.9,56.2,53.8,435.7,535.342992499977
0,0.0,0.0,0.0,0.0,20.2,1670,6151.0,54.2,50.5,451.1,723.6605444000471
